timestamp,epoch_dur,epoch,loss,top1,top5,total,learning_rate,momentum,arch,batch_size,checkpoint_file,config_name,dataset_mean,dataset_num_classes,dataset_path,dataset_std,dataset_train_folder,dataset_val_folder,epochs,lr_decay_epochs,lr_decay_rate,lr_initial,momentum_initial,num_workers,print_freq_train,print_freq_val,results_file,save_model_epochs,save_model_steps,train_dir,val_dir,weight_decay
2019-09-03 01:42,00:11:36,19,2.6811798394328785,0.4571800002479553,0.7056800002670288,50000,0.01,0.9,alexnet,512,./results/alexnet_imagenet/weights/alexnet_imagenet_checkpoint.pth.tar,alexnet_imagenet,"[0.485, 0.456, 0.406]",1000,/home/jovyan/work/DatasetsLocal/Imagenet2012-256,"[0.229, 0.224, 0.225]",train,val,200,"[120, 160]",0.1,0.01,0.9,12,500,50,./results/alexnet_imagenet/alexnet_imagenet.csv,[  0  50 100 150 200],50,/home/jovyan/work/DatasetsLocal/Imagenet2012-256/train,/home/jovyan/work/DatasetsLocal/Imagenet2012-256/val,0.0001
2019-09-03 01:54,00:11:34,20,2.6542450892248315,0.46111999996185304,0.7113200002098083,50000,0.01,0.9,alexnet,512,./results/alexnet_imagenet/weights/alexnet_imagenet_checkpoint.pth.tar,alexnet_imagenet,"[0.485, 0.456, 0.406]",1000,/home/jovyan/work/DatasetsLocal/Imagenet2012-256,"[0.229, 0.224, 0.225]",train,val,200,"[120, 160]",0.1,0.01,0.9,12,500,50,./results/alexnet_imagenet/alexnet_imagenet.csv,[  0  50 100 150 200],50,/home/jovyan/work/DatasetsLocal/Imagenet2012-256/train,/home/jovyan/work/DatasetsLocal/Imagenet2012-256/val,0.0001
2019-09-03 02:05,00:11:35,21,2.6290461404543017,0.4581200001716614,0.7086799999046326,50000,0.01,0.9,alexnet,512,./results/alexnet_imagenet/weights/alexnet_imagenet_checkpoint.pth.tar,alexnet_imagenet,"[0.485, 0.456, 0.406]",1000,/home/jovyan/work/DatasetsLocal/Imagenet2012-256,"[0.229, 0.224, 0.225]",train,val,200,"[120, 160]",0.1,0.01,0.9,12,500,50,./results/alexnet_imagenet/alexnet_imagenet.csv,[  0  50 100 150 200],50,/home/jovyan/work/DatasetsLocal/Imagenet2012-256/train,/home/jovyan/work/DatasetsLocal/Imagenet2012-256/val,0.0001
2019-09-03 02:17,00:11:33,22,2.6055338601043703,0.46117999996185305,0.7117799999046326,50000,0.01,0.9,alexnet,512,./results/alexnet_imagenet/weights/alexnet_imagenet_checkpoint.pth.tar,alexnet_imagenet,"[0.485, 0.456, 0.406]",1000,/home/jovyan/work/DatasetsLocal/Imagenet2012-256,"[0.229, 0.224, 0.225]",train,val,200,"[120, 160]",0.1,0.01,0.9,12,500,50,./results/alexnet_imagenet/alexnet_imagenet.csv,[  0  50 100 150 200],50,/home/jovyan/work/DatasetsLocal/Imagenet2012-256/train,/home/jovyan/work/DatasetsLocal/Imagenet2012-256/val,0.0001
2019-09-03 02:29,00:11:34,23,2.5857926335581425,0.4677000001335144,0.7167999999809265,50000,0.01,0.9,alexnet,512,./results/alexnet_imagenet/weights/alexnet_imagenet_checkpoint.pth.tar,alexnet_imagenet,"[0.485, 0.456, 0.406]",1000,/home/jovyan/work/DatasetsLocal/Imagenet2012-256,"[0.229, 0.224, 0.225]",train,val,200,"[120, 160]",0.1,0.01,0.9,12,500,50,./results/alexnet_imagenet/alexnet_imagenet.csv,[  0  50 100 150 200],50,/home/jovyan/work/DatasetsLocal/Imagenet2012-256/train,/home/jovyan/work/DatasetsLocal/Imagenet2012-256/val,0.0001
2019-09-03 02:40,00:11:37,24,2.5654615430686376,0.47315999988555907,0.7206200002479554,50000,0.01,0.9,alexnet,512,./results/alexnet_imagenet/weights/alexnet_imagenet_checkpoint.pth.tar,alexnet_imagenet,"[0.485, 0.456, 0.406]",1000,/home/jovyan/work/DatasetsLocal/Imagenet2012-256,"[0.229, 0.224, 0.225]",train,val,200,"[120, 160]",0.1,0.01,0.9,12,500,50,./results/alexnet_imagenet/alexnet_imagenet.csv,[  0  50 100 150 200],50,/home/jovyan/work/DatasetsLocal/Imagenet2012-256/train,/home/jovyan/work/DatasetsLocal/Imagenet2012-256/val,0.0001
2019-09-03 02:52,00:11:35,25,2.5445184954626683,0.4753600000762939,0.7227599999237061,50000,0.01,0.9,alexnet,512,./results/alexnet_imagenet/weights/alexnet_imagenet_checkpoint.pth.tar,alexnet_imagenet,"[0.485, 0.456, 0.406]",1000,/home/jovyan/work/DatasetsLocal/Imagenet2012-256,"[0.229, 0.224, 0.225]",train,val,200,"[120, 160]",0.1,0.01,0.9,12,500,50,./results/alexnet_imagenet/alexnet_imagenet.csv,[  0  50 100 150 200],50,/home/jovyan/work/DatasetsLocal/Imagenet2012-256/train,/home/jovyan/work/DatasetsLocal/Imagenet2012-256/val,0.0001
2019-09-03 03:03,00:11:34,26,2.5248169859331866,0.46563999998092653,0.715720000076294,50000,0.01,0.9,alexnet,512,./results/alexnet_imagenet/weights/alexnet_imagenet_checkpoint.pth.tar,alexnet_imagenet,"[0.485, 0.456, 0.406]",1000,/home/jovyan/work/DatasetsLocal/Imagenet2012-256,"[0.229, 0.224, 0.225]",train,val,200,"[120, 160]",0.1,0.01,0.9,12,500,50,./results/alexnet_imagenet/alexnet_imagenet.csv,[  0  50 100 150 200],50,/home/jovyan/work/DatasetsLocal/Imagenet2012-256/train,/home/jovyan/work/DatasetsLocal/Imagenet2012-256/val,0.0001
2019-09-03 03:15,00:11:32,27,2.508539863107431,0.479420000038147,0.7279600002670288,50000,0.01,0.9,alexnet,512,./results/alexnet_imagenet/weights/alexnet_imagenet_checkpoint.pth.tar,alexnet_imagenet,"[0.485, 0.456, 0.406]",1000,/home/jovyan/work/DatasetsLocal/Imagenet2012-256,"[0.229, 0.224, 0.225]",train,val,200,"[120, 160]",0.1,0.01,0.9,12,500,50,./results/alexnet_imagenet/alexnet_imagenet.csv,[  0  50 100 150 200],50,/home/jovyan/work/DatasetsLocal/Imagenet2012-256/train,/home/jovyan/work/DatasetsLocal/Imagenet2012-256/val,0.0001
2019-09-03 03:26,00:11:33,28,2.495345692348901,0.4766400001907349,0.7255200002288819,50000,0.01,0.9,alexnet,512,./results/alexnet_imagenet/weights/alexnet_imagenet_checkpoint.pth.tar,alexnet_imagenet,"[0.485, 0.456, 0.406]",1000,/home/jovyan/work/DatasetsLocal/Imagenet2012-256,"[0.229, 0.224, 0.225]",train,val,200,"[120, 160]",0.1,0.01,0.9,12,500,50,./results/alexnet_imagenet/alexnet_imagenet.csv,[  0  50 100 150 200],50,/home/jovyan/work/DatasetsLocal/Imagenet2012-256/train,/home/jovyan/work/DatasetsLocal/Imagenet2012-256/val,0.0001
